,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
49,49,83.8498931024,-5.20129213858,2592.21194761,0.110982669281,0.0394597548408,0.0661766493668,31.028786332,0.0798614103294,10.9639413575,0.286861021151,0.233659874391,0.773900683384,0.378239727034,0.339665986745,0.81221814397,0.269549050777,0.212048065823,0.767652078133,1.61591877693,334.165845429,0.00283066886114,8.80272603846,7.09883403433,40.5908622274,0.00339583576357,0.00273852376958,0.0156587744551,9918.76539072,66.5093059462,53.6354900274,306.685686083,0.00670540166303,0.00540747642621,0.0309197439401,False,True,False,27,1.07776922401e-09,19.7309261742,27.1712843054
50,50,83.7339599743,-5.69169336309,302696.485576,0.608138251227,0.152525691395,0.304559858209,23.4994194602,0.985108646734,8.1507118641,,0.820725739722,,,0.849985064033,,,0.815992038781,,0.748107296007,226.181306134,0.0277567877736,,204.584807068,,,0.000675874404947,,211371.94014,,335.869618982,,,0.00158899813646,,False,False,True,50,2.76817845623e-11,15.8701344366,21.1826168644
51,51,83.82918199,-5.27779093962,8.59796544964,0.0209551666867,0.019698539345,0.0203171399429,173.223014007,0.007713886225,11.3132419622,0.196320242679,0.133598547233,0.228441622592,0.31792396837,0.283518224813,0.338702800271,0.169205373189,0.0890920448367,0.205607382074,1.0911491678,34.5734673474,0.000180164516732,1.90935745846,1.51845757531,2.16709662148,0.222070845672,0.176606615158,0.252047607562,174.239594552,46.9888346448,37.3688811411,53.3317343772,0.269679430589,0.214468366029,0.306082750677,False,True,False,51,7.79498136335e-09,20.3016494494,41.0309226242
52,52,83.8289788628,-5.00979461232,1250.48895926,0.069884307531,0.0234869253573,0.0405137941278,125.731629135,0.0381156731118,11.1221189383,0.303870138149,0.191686149382,0.4835511791,0.382206040602,0.300812194698,0.536251936521,0.289515061185,0.168004433452,0.474661619054,0.374527005512,28.6179925621,0.00024589458408,5.50270383143,3.40856768193,10.83225294,0.00440044175576,0.00272578790616,0.00866241389806,7598.75551206,67.9114848399,42.0667547351,133.6859849,0.00893718513934,0.00553600581942,0.0175931420202,False,True,False,28,9.79162309314e-10,17.4481032866,21.1037034668
53,53,83.9129010567,-6.07144562784,580712.059022,1.3214897894,0.147120927512,0.440929476804,133.673119295,1.57181775785,8.0681138414,,0.63759790903,,,0.670539748689,,,0.632219310507,,1.8335975293,219.037009082,0.142594335109,,184.330124449,,,0.000317420865616,,186611.88886,,209.024497279,,,0.00112010278957,,False,False,True,53,2.32182693862e-11,13.9899553679,18.1038228237
54,54,84.1565237476,-6.2941113772,0.853739975242,0.0144340418999,0.0115834969211,0.0129304555182,179.325565014,0.00226879006618,8.58150318291,,0.855119004621,,,,,,,,,,,,,,,,,25.1177036126,,,,,,,False,True,False,54,0.0,,17.4758774964
55,55,83.7546614904,-5.3895501499,1.41804811539,0.0354027119336,0.0108589515876,0.0196070480939,79.6321997454,0.00589885417206,10.5880071726,,0.434566891723,,,0.512058773416,,,0.420977469514,,11.0025907882,235.176140268,0.00169191827107,,4.78002277468,,,3.37084667495,,17.0097022584,,121.895523278,,,7.16623497732,,False,True,False,55,1.21934954759e-08,23.8149412105,38.6142204004
56,56,84.1416810369,-6.32270988959,0.148901065731,0.0128539435141,0.0,0.0,0.0,0.00136127403971,8.08588442489,,1.04347959904,,,,,,,,,,,,,,,,,4.91930437816,,,,,,,True,False,False,56,0.0,,18.4732592857
57,57,84.0356619829,-6.19234527015,174241.294545,0.660485320768,0.126267098189,0.288786365415,124.789060201,0.948808005675,8.30629021496,,0.606875630854,,,0.641216168844,,,0.60125287097,,2.95335320661,201.190238842,0.0985209862289,,110.398645079,,,0.000633596331841,,112028.931843,,191.14241235,,,0.00170618793919,,False,False,True,57,2.12245969907e-11,13.9145336834,17.9100902334
58,58,83.7348198258,-5.6899355645,272877.444333,0.607682274776,0.149986673573,0.301901048331,23.5099670651,0.936556539317,8.14409701268,,0.813507315465,,,0.843009745011,,,0.808732598246,,0.746546348353,225.584729647,0.027217360709,,199.483941058,,,0.000731038586006,,190692.383091,,330.379675992,,,0.00173252686151,,False,False,True,58,3.02266015267e-11,15.8660466529,21.0890361016
